locus_tag	ATG_index	location	within_frame	Unconstrained_mfe	Unconstrained_ensemble	Constrained_mfe	Constrained_ensemble
b1799	739	internal	False	-32.82	-30.7	-21.13	-20.8
b1799	820	internal	False	-29.13	-26.8	-15.53	-13.87
b1799	916	internal	False	-22.43	-19.4	-15.97	-14.15
b1800	0	primary		-26.44	-23.2	-20.72	-18.7
b1800	3	internal	True	-26.42	-23.7	-20.92	-19.2
b1800	12	internal	True	-26.07	-23.5	-21.47	-19.8
b1800	126	internal	True	-29.05	-26.0	-21.23	-19.84
b1800	168	internal	True	-28.74	-26.5	-16.12	-14.0
b1800	171	internal	True	-30.49	-27.9	-21.29	-19.2
b1800	187	internal	False	-33.78	-31.7	-21.58	-20.5
b1800	442	internal	False	-24.77	-22.0	-18.05	-16.6
b1800	457	internal	False	-28.55	-27.0	-21.13	-19.85
b1800	517	internal	False	-22.92	-21.2	-13.19	-12.1
b1800	594	internal	True	-21.88	-19.3	-12.31	-11.07
b1800	607	internal	False	-27.89	-25.8	-16.95	-15.8
b1800	624	internal	True	-23.4	-20.9	-17.61	-16.47
b1800	693	internal	True	-32.81	-31.3	-18.95	-17.65
b1800	712	internal	False	-28.27	-26.1	-15.12	-13.4
b1800	915	internal	True	-30.23	-29.0	-18.09	-17.4
b1800	918	internal	True	-30.21	-29.0	-18.35	-17.4
b1800	937	internal	False	-30.67	-28.7	-19.57	-18.3
b1800	943	internal	False	-27.78	-25.9	-17.05	-16.5
b1800	1023	internal	True	-24.52	-23.3	-19.51	-18.4
b1800	1033	internal	False	-20.94	-18.2	-14.19	-12.22
b1801	15	internal	True	-25.4	-21.9	-11.59	-9.2
b1801	108	internal	True	-24.1	-21.0	-16.93	-14.5
b1801	161	internal	False	-20.24	-17.8	-8.55	-6.65
b1801	297	internal	True	-28.53	-27.3	-19.15	-17.67
b1801	313	internal	False	-22.64	-21.3	-15.8	-14.8
b1801	386	internal	False	-28.64	-25.9	-18.13	-16.3
b1801	408	internal	True	-27.67	-24.6	-16.61	-15.7
b1801	606	internal	True	-29.04	-26.8	-17.86	-15.64
b1801	688	internal	False	-20.98	-19.5	-12.31	-10.8
b1801	723	internal	True	-20.15	-18.9	-13.61	-12.15
b1801	751	internal	False	-26.38	-25.2	-13.39	-11.2
b1801	822	internal	True	-23.53	-21.1	-16.07	-13.39
b1801	921	internal	True	-30.14	-27.3	-24.08	-22.5
b1801	931	internal	False	-28.91	-27.3	-19.9	-18.6
b1801	952	internal	False	-24.12	-21.5	-19.51	-18.5
b1801	1020	internal	True	-31.54	-28.4	-22.45	-21.4
b1801	1068	internal	True	-24.33	-21.5	-15.36	-13.1
b1801	1092	internal	True	-26.52	-23.9	-19.06	-17.92
b1801	1096	internal	False	-26.99	-24.0	-15.19	-13.4
b1801	1113	internal	True	-28.08	-25.9	-15.43	-13.24
b1801	1242	internal	True	-16.98	-14.6	-3.9	-1.1
b1802	0	primary		-13.55	-11.4	-8.53	-6.5
b1802	172	internal	False	-35.52	-33.5	-26.02	-24.6
b1802	178	internal	False	-33.55	-31.0	-19.38	-17.7
b1802	184	internal	False	-36.11	-33.7	-20.21	-19.1
b1802	313	internal	False	-27.17	-25.3	-21.45	-20.3
b1802	338	internal	False	-28.31	-26.3	-13.02	-11.3
b1802	355	internal	False	-25.34	-23.3	-17.27	-15.9
b1802	370	internal	False	-27.51	-25.9	-19.9	-19.4
b1802	445	internal	False	-22.7	-20.2	-13.13	-11.14
b1802	468	internal	True	-28.89	-28.2	-19.09	-18.2
b1802	693	internal	True	-29.95	-28.9	-16.48	-15.4
b1802	769	internal	False	-32.43	-30.7	-17.76	-16.07
b1802	807	internal	True	-34.36	-33.0	-14.73	-13.0
b1802	834	internal	True	-27.85	-26.1	-15.19	-14.4
b1802	837	internal	True	-27.04	-25.0	-14.23	-12.2
b1802	850	internal	False	-22.08	-20.3	-9.67	-8.3
b1802	907	internal	False	-18.55	-16.6	-12.57	-11.0
b1802	955	internal	False	-24.53	-22.6	-11.84	-10.9
b1802	1041	internal	True	-30.47	-29.1	-20.4	-19.0
b1802	1075	internal	False	-31.94	-30.6	-19.87	-18.1
b1803	0	primary		-36.34	-34.1	-26.91	-25.39
b1803	15	internal	True	-27.7	-25.9	-20.35	-19.4
b1803	88	internal	False	-27.97	-26.2	-16.29	-13.51
b1803	138	internal	True	-22.78	-20.6	-12.68	-11.0
b1803	145	internal	False	-24.89	-23.5	-14.83	-13.9
b1803	166	internal	False	-23.96	-22.6	-15.09	-12.7
b1803	193	internal	False	-26.06	-23.7	-15.62	-14.11
b1803	390	internal	True	-29.78	-28.2	-15.78	-14.7
b1803	469	internal	False	-25.57	-23.5	-12.38	-11.2
b1803	697	internal	False	-26.54	-24.0	-15.49	-13.4
b1803	753	internal	True	-22.85	-20.1	-12.68	-11.6
b1803	800	internal	False	-25.72	-23.8	-14.92	-13.18
b1803	806	internal	False	-25.18	-23.3	-18.77	-17.14
b1803	821	internal	False	-22.66	-20.6	-15.13	-14.3
b1803	886	internal	False	-26.8	-24.8	-15.57	-14.1
b1803	912	internal	True	-24.52	-22.8	-16.63	-15.4
b1804	12	internal	True	-30.56	-29.7	-22.81	-22.4
b1804	28	internal	False	-27.18	-25.6	-10.36	-8.8
b1804	142	internal	False	-27.64	-25.6	-19.2	-17.3
b1804	238	internal	False	-20.08	-17.8	-14.88	-14.0
b1804	271	internal	False	-17.44	-15.3	-8.61	-7.32
b1804	339	internal	True	-28.51	-26.4	-13.44	-11.9
b1804	344	internal	False	-31.47	-29.1	-19.87	-18.9
b1804	360	internal	True	-31.56	-28.9	-18.71	-16.84
b1804	463	internal	False	-34.48	-32.0	-20.46	-19.2
b1804	498	internal	True	-36.87	-35.6	-23.2	-21.5
b1804	541	internal	False	-38.88	-37.8	-20.84	-18.6
b1804	545	internal	False	-38.75	-37.8	-19.97	-18.7
b1804	555	internal	True	-42.07	-40.5	-28.88	-27.8
b1804	561	internal	True	-40.46	-39.0	-27.2	-25.8
b1804	592	internal	False	-31.35	-28.8	-15.86	-14.4
b1804	613	internal	False	-32.23	-31.1	-17.79	-15.9
b1804	750	internal	True	-31.43	-30.0	-17.12	-15.9
b1804	862	internal	False	-27.26	-24.8	-19.04	-16.6
b1804	879	internal	True	-24.98	-22.0	-14.25	-12.17
b1804	891	internal	True	-27.71	-25.5	-20.48	-19.0
b1804	897	internal	True	-24.9	-22.5	-16.61	-14.5
b1804	1083	internal	True	-30.14	-27.6	-21.56	-20.4
b1805	81	internal	True	-29.05	-27.3	-19.41	-18.6
b1805	132	internal	True	-36.53	-34.5	-21.86	-20.6
b1805	144	internal	True	-39.84	-39.1	-23.83	-23.02
b1805	237	internal	True	-24.35	-22.0	-12.85	-10.8
b1805	240	internal	True	-24.74	-22.0	-14.27	-12.94
b1805	294	internal	True	-22.35	-20.2	-11.24	-9.7
b1805	453	internal	True	-25.4	-23.3	-14.9	-13.17
b1805	544	internal	False	-27.42	-25.8	-19.07	-17.2
b1805	585	internal	True	-28.52	-27.0	-14.17	-12.62
b1805	672	internal	True	-35.54	-33.6	-23.22	-21.8
b1805	690	internal	True	-38.77	-37.7	-26.76	-25.9
b1805	724	internal	False	-36.37	-34.5	-25.16	-24.3
b1805	931	internal	False	-28.58	-25.4	-16.64	-15.0
b1805	1002	internal	True	-40.08	-38.8	-22.57	-21.5
b1805	1069	internal	False	-36.95	-35.1	-22.82	-21.4
b1805	1111	internal	False	-37.19	-35.8	-30.65	-29.54
b1805	1177	internal	False	-31.66	-30.2	-24.47	-23.7
b1805	1180	internal	False	-33.0	-30.7	-22.06	-20.2
b1805	1183	internal	False	-32.91	-30.7	-21.27	-20.0
b1805	1189	internal	False	-31.96	-29.2	-25.67	-23.8
b1805	1242	internal	True	-31.12	-29.5	-18.39	-17.5
b1805	1267	internal	False	-32.04	-31.0	-20.28	-19.4
b1805	1276	internal	False	-34.83	-33.7	-28.25	-27.0
b1805	1291	internal	False	-28.27	-26.8	-18.62	-17.27
b1805	1323	internal	True	-24.18	-22.3	-11.85	-10.5
b1805	1327	internal	False	-23.57	-20.8	-13.84	-11.4
b1805	1368	internal	True	-20.67	-18.4	-10.94	-9.0
b1805	1414	internal	False	-27.78	-25.5	-20.52	-19.8
b1805	1422	internal	True	-28.08	-26.9	-17.96	-17.22
b1805	1600	internal	False	-28.64	-25.7	-19.46	-18.0
b1806	0	primary		-25.5	-23.7	-17.24	-15.87
b1806	16	internal	False	-26.27	-25.0	-14.69	-13.2
b1806	54	internal	True	-33.05	-32.2	-21.99	-21.4
b1806	132	internal	True	-36.8	-35.6	-22.02	-20.1
b1806	292	internal	False	-35.9	-33.8	-24.53	-22.47
b1806	298	internal	False	-33.66	-31.0	-24.14	-22.8
b1806	408	internal	True	-25.31	-24.2	-16.82	-15.8
b1806	414	internal	True	-24.94	-23.9	-19.0	-18.0
b1806	462	internal	True	-29.91	-27.4	-16.51	-15.5
b1806	485	internal	False	-40.92	-38.9	-29.96	-29.5
b1806	493	internal	False	-39.24	-37.5	-28.16	-27.3
b1806	514	internal	False	-44.38	-42.9	-31.0	-29.3
b1806	527	internal	False	-39.26	-37.1	-19.64	-18.07
b1807	0	primary		-30.1	-27.9	-25.63	-24.94
b1807	120	internal	True	-26.25	-24.7	-12.27	-10.6
b1807	264	internal	True	-39.56	-37.8	-22.38	-21.2
b1807	285	internal	True	-37.67	-36.0	-23.15	-21.5
b1807	291	internal	True	-37.66	-36.0	-24.97	-23.1
b1807	354	internal	True	-29.76	-27.7	-17.13	-15.3
b1807	388	internal	False	-27.78	-25.8	-20.16	-19.4
b1807	448	internal	False	-28.23	-26.2	-17.44	-15.4
b1807	456	internal	True	-29.11	-27.5	-20.69	-19.67
b1807	476	internal	False	-28.68	-26.9	-17.03	-15.5
b1807	547	internal	False	-35.91	-33.9	-24.22	-21.8
b1807	579	internal	True	-35.06	-32.9	-21.84	-19.2
b1807	600	internal	True	-32.09	-31.2	-22.18	-21.1
b1807	634	internal	False	-30.01	-26.8	-14.84	-12.7
b1807	668	internal	False	-26.72	-25.2	-20.79	-19.7
b1807	692	internal	False	-21.95	-20.6	-10.42	-8.94
b1808	78	internal	True	-38.39	-37.2	-23.05	-22.2
b1808	385	internal	False	-30.38	-28.8	-20.96	-19.2
b1808	424	internal	False	-30.02	-27.4	-23.94	-21.6
b1808	522	internal	True	-28.58	-26.5	-24.32	-23.3
b1808	564	internal	True	-31.03	-29.4	-25.15	-23.9
b1808	574	internal	False	-32.83	-31.4	-20.12	-19.5
b1808	612	internal	True	-31.63	-29.1	-22.03	-20.2
b1808	663	internal	True	-26.5	-23.9	-14.7	-12.42
b1808	934	internal	False	-28.56	-26.1	-18.26	-16.0
b1808	955	internal	False	-32.49	-31.1	-26.14	-24.8
b1808	997	internal	False	-37.25	-35.9	-24.78	-23.6
b1808	1085	internal	False	-31.36	-29.7	-21.31	-19.62
b1808	1152	internal	True	-26.02	-23.5	-21.4	-19.5
b1808	1362	internal	True	-28.86	-26.3	-16.4	-14.8
b1808	1404	internal	True	-29.53	-27.5	-17.89	-15.8
b1808	1425	internal	True	-28.13	-25.9	-16.66	-15.4
b1808	1428	internal	True	-28.37	-25.9	-16.9	-16.1
b1808	1461	internal	True	-33.25	-31.8	-19.27	-18.2
b1808	1534	internal	False	-27.06	-24.1	-16.22	-14.6
b1808	1636	internal	False	-25.01	-22.4	-18.85	-16.9
b1808	1659	internal	True	-27.14	-25.9	-17.27	-15.54
b1808	1696	internal	False	-28.61	-26.5	-19.87	-17.9
b1808	1714	internal	False	-30.17	-28.6	-21.86	-20.5
b1808	1806	internal	True	-41.03	-38.8	-26.87	-25.5
b1809	0	primary		-17.97	-14.2	-12.95	-10.67
b1809	19	internal	False	-13.45	-10.1	-6.64	-4.97
b1809	40	internal	False	-17.03	-15.2	-8.19	-6.1
b1809	100	internal	False	-23.48	-21.8	-13.46	-11.8
b1809	184	internal	False	-25.17	-23.0	-18.24	-16.47
b1809	225	internal	True	-33.4	-32.0	-17.87	-16.8
b1809	241	internal	False	-33.04	-31.1	-19.15	-16.9
b1809	262	internal	False	-40.58	-38.9	-18.94	-17.78
b1809	297	internal	True	-30.09	-27.0	-17.32	-14.6
b1810	0	primary		-18.21	-16.1	-9.57	-7.8
b1810	42	internal	True	-22.65	-20.6	-11.84	-11.04
b1810	46	internal	False	-22.7	-20.6	-11.87	-11.04
b1810	72	internal	True	-20.21	-17.1	-15.13	-12.9
b1810	76	internal	False	-20.07	-16.9	-12.26	-9.2
b1810	195	internal	True	-25.56	-24.5	-16.42	-15.6
b1810	203	internal	False	-22.45	-20.6	-16.21	-15.2
b1810	216	internal	True	-16.81	-14.4	-12.0	-10.3
b1810	270	internal	True	-16.89	-14.8	-9.54	-8.3
b1811	0	primary		-21.63	-18.8	-11.81	-10.23
b1811	28	internal	False	-18.56	-15.5	-12.5	-11.4
b1811	69	internal	True	-33.64	-31.4	-23.53	-21.6
b1811	81	internal	True	-34.5	-32.5	-22.16	-19.97
b1811	166	internal	False	-24.25	-22.4	-16.24	-15.2
b1812	0	primary		-21.89	-19.5	-13.43	-11.64
b1812	93	internal	True	-25.15	-22.5	-18.36	-17.2
b1812	112	internal	False	-29.65	-27.2	-16.72	-14.67
b1812	229	internal	False	-27.75	-26.7	-22.73	-22.0
b1812	399	internal	True	-35.21	-33.8	-13.13	-11.5
b1812	472	internal	False	-34.29	-33.5	-22.41	-21.0
b1812	475	internal	False	-29.83	-28.7	-17.78	-15.9
b1812	481	internal	False	-27.57	-25.6	-19.08	-18.2
b1812	561	internal	True	-25.05	-22.8	-18.11	-17.2
b1812	655	internal	False	-23.6	-21.3	-15.2	-13.6
b1812	673	internal	False	-23.13	-21.1	-11.32	-10.4
b1812	677	internal	False	-23.47	-20.6	-13.48	-12.4
b1812	912	internal	True	-20.37	-16.9	-11.81	-10.04
b1812	927	internal	True	-22.71	-19.8	-16.57	-14.94
b1812	934	internal	False	-23.35	-20.3	-16.04	-14.0
b1812	1125	internal	True	-29.15	-28.1	-20.86	-19.1
b1812	1162	internal	False	-24.68	-23.2	-13.62	-12.0
b1812	1206	internal	True	-24.26	-21.1	-15.33	-13.5
b1813	25	internal	False	-20.2	-18.0	-14.19	-13.07
b1813	208	internal	False	-31.16	-28.8	-22.5	-20.4
b1813	388	internal	False	-33.67	-32.1	-20.43	-18.5
b1813	411	internal	True	-29.66	-27.4	-15.46	-14.1
b1813	488	internal	False	-32.69	-30.9	-19.55	-18.1
b1813	518	internal	False	-29.91	-27.9	-17.45	-15.84
b1813	525	internal	True	-32.43	-30.4	-21.01	-19.47
b1814	18	internal	True	-26.51	-24.8	-18.21	-17.3
b1814	66	internal	True	-27.18	-24.0	-18.18	-16.7
b1814	91	internal	False	-23.47	-20.6	-15.59	-13.24
b1814	148	internal	False	-29.05	-27.3	-17.42	-15.61
b1814	201	internal	True	-29.22	-26.4	-19.48	-18.4
b1814	307	internal	False	-29.92	-27.7	-20.0	-18.0
b1814	336	internal	True	-31.92	-29.7	-20.62	-19.0
b1814	367	internal	False	-32.78	-30.2	-18.37	-16.8
b1814	378	internal	True	-27.94	-25.1	-18.2	-16.6
b1814	403	internal	False	-28.5	-26.2	-19.32	-17.31
b1814	457	internal	False	-26.28	-24.6	-16.2	-15.21
b1814	478	internal	False	-30.2	-28.9	-17.24	-15.6
b1814	544	internal	False	-23.67	-21.3	-15.34	-13.87
b1814	576	internal	True	-29.07	-27.4	-14.41	-12.8
b1814	631	internal	False	-28.8	-27.5	-16.53	-16.02
b1814	645	internal	True	-29.74	-27.1	-15.3	-13.3
b1814	653	internal	False	-34.03	-32.2	-20.93	-20.2
b1814	669	internal	True	-35.65	-33.5	-24.85	-23.1
b1814	735	internal	True	-31.02	-28.3	-16.1	-14.3
b1814	771	internal	True	-29.83	-27.7	-22.72	-21.4
b1814	775	internal	False	-27.62	-25.9	-19.04	-17.9
b1814	795	internal	True	-29.28	-27.6	-12.77	-11.22
b1814	898	internal	False	-28.97	-26.7	-18.97	-16.6
b1814	948	internal	True	-23.03	-21.3	-11.85	-10.8
b1814	981	internal	True	-30.58	-28.2	-24.44	-22.8
b1814	1044	internal	True	-39.11	-37.0	-25.03	-23.47
b1814	1116	internal	True	-38.06	-35.9	-27.42	-25.7
b1814	1186	internal	False	-44.12	-43.4	-31.46	-30.7
b1814	1224	internal	True	-38.37	-37.3	-21.61	-20.3
b1814	1281	internal	True	-28.41	-27.5	-15.63	-13.6
b1814	1302	internal	True	-36.13	-35.2	-23.13	-22.5
b1815	0	primary		-30.11	-28.7	-16.99	-15.5
b1815	45	internal	True	-17.81	-15.2	-9.86	-9.0
b1815	349	internal	False	-30.45	-28.1	-18.04	-17.0
b1815	452	internal	False	-33.05	-31.7	-19.78	-18.4
b1815	478	internal	False	-31.71	-29.7	-18.18	-17.5
b1815	489	internal	True	-32.9	-31.4	-15.65	-13.47
b1815	495	internal	True	-32.78	-31.4	-19.53	-18.88
b1815	522	internal	True	-30.63	-29.2	-15.76	-14.3
b1815	592	internal	False	-28.43	-27.3	-13.48	-12.1
b1815	598	internal	False	-27.29	-24.8	-10.22	-8.48
b1815	634	internal	False	-20.56	-17.5	-13.98	-12.84
b1815	685	internal	False	-21.11	-18.1	-7.25	-4.68
b1815	710	internal	False	-28.86	-27.3	-17.19	-15.5
b1815	798	internal	True	-32.33	-31.1	-19.9	-18.2
b1815	838	internal	False	-24.66	-22.6	-11.5	-9.4
b1815	871	internal	False	-30.72	-28.3	-16.93	-15.8
b1815	887	internal	False	-28.66	-26.9	-16.64	-15.0
b1815	949	internal	False	-27.97	-26.4	-15.4	-13.9
b1815	1003	internal	False	-24.56	-21.7	-13.33	-10.4
b1815	1008	internal	True	-22.96	-20.1	-13.38	-11.18
b1815	1033	internal	False	-22.53	-20.3	-14.19	-11.95
b1815	1044	internal	True	-19.98	-18.1	-14.92	-13.7
b1815	1060	internal	False	-23.92	-21.7	-17.51	-15.8
b1815	1180	internal	False	-22.25	-19.9	-15.98	-14.62
b1815	1192	internal	False	-19.9	-17.8	-11.14	-9.6
b1815	1249	internal	False	-22.85	-20.6	-14.28	-12.81
b1815	1462	internal	False	-41.84	-40.6	-25.34	-24.2
b1815	1503	internal	True	-35.68	-34.0	-27.65	-26.71
b1815	1526	internal	False	-36.57	-34.1	-16.07	-14.8
b1815	1564	internal	False	-37.24	-35.5	-16.06	-13.75
b1815	1584	internal	True	-34.06	-31.9	-20.9	-19.6
b1816	0	primary		-26.87	-25.0	-18.89	-17.87
b1816	12	internal	True	-26.95	-25.0	-18.26	-17.5
b1816	168	internal	True	-30.28	-27.9	-17.68	-15.67
b1816	197	internal	False	-29.64	-27.6	-20.62	-18.7
b1816	201	internal	True	-25.8	-23.5	-14.84	-12.61
b1816	234	internal	True	-27.73	-25.3	-22.98	-21.3
b1816	267	internal	True	-24.39	-22.5	-11.88	-9.9
b1816	316	internal	False	-31.44	-29.9	-16.19	-15.0
b1816	340	internal	False	-31.89	-30.1	-25.65	-25.0
b1816	424	internal	False	-32.37	-30.1	-23.94	-22.8
b1816	447	internal	True	-36.69	-34.4	-24.13	-21.5
b1816	468	internal	True	-40.82	-38.7	-25.37	-23.49
b1816	471	internal	True	-40.43	-38.4	-24.58	-22.48
b1816	492	internal	True	-40.18	-38.7	-27.18	-26.2
b1816	501	internal	True	-35.76	-33.9	-21.76	-19.61
b1816	582	internal	True	-30.95	-29.2	-23.46	-21.87
b1816	643	internal	False	-31.18	-29.7	-17.73	-15.4
b1816	748	internal	False	-27.7	-25.8	-15.71	-14.08
b1816	765	internal	True	-29.74	-27.6	-16.81	-15.0
b1816	787	internal	False	-27.22	-25.5	-18.09	-15.9
b1816	799	internal	False	-26.91	-24.5	-21.26	-20.2
b1816	813	internal	True	-22.81	-20.1	-14.73	-13.2
b1816	819	internal	True	-20.74	-18.4	-12.66	-11.17
b1816	861	internal	True	-33.15	-30.7	-23.45	-22.77
b1816	909	internal	True	-36.8	-35.1	-18.64	-17.0
b1816	958	internal	False	-31.8	-29.8	-22.32	-21.0
b1816	1007	internal	False	-33.16	-31.7	-13.74	-12.1
b1816	1024	internal	False	-31.97	-29.9	-20.26	-19.44
b1816	1084	internal	False	-33.83	-30.8	-22.83	-20.97
b1816	1237	internal	False	-37.85	-36.5	-17.65	-15.6
b1816	1300	internal	False	-30.02	-27.5	-19.76	-17.9
b1816	1339	internal	False	-30.8	-28.3	-19.73	-18.1
b1816	1360	internal	False	-33.47	-31.7	-24.15	-23.2
b1816	1378	internal	False	-36.03	-34.0	-22.54	-20.8
b1816	1384	internal	False	-37.49	-34.9	-21.96	-20.1
b1816	1423	internal	False	-43.51	-42.3	-27.29	-26.2
b1816	1447	internal	False	-36.45	-34.9	-21.31	-20.2
b1816	1456	internal	False	-30.85	-28.9	-14.95	-13.6
b1816	1492	internal	False	-29.62	-27.7	-21.31	-20.2
b1816	1543	internal	False	-27.05	-24.7	-12.4	-10.27
b1816	1549	internal	False	-31.48	-29.9	-20.73	-19.5
b4751	0	primary		-30.16	-28.5	-15.58	-14.1
b4751	24	internal	True	-29.36	-27.8	-15.7	-14.1
b4751	51	internal	True	-27.25	-25.6	-15.07	-13.6
b4751	113	internal	False	-18.68	-16.8	-10.66	-8.9
b4751	197	internal	False	-26.87	-25.0	-18.89	-17.87
b1817	28	internal	False	-28.0	-26.2	-19.17	-18.3
b1817	66	internal	True	-30.29	-28.4	-17.43	-15.3
b1817	121	internal	False	-27.65	-26.3	-14.05	-13.1
b1817	203	internal	False	-31.59	-29.7	-16.04	-14.8
b1817	223	internal	False	-33.68	-32.1	-15.82	-14.5
b1817	259	internal	False	-28.25	-26.7	-20.28	-19.65
b1817	288	internal	True	-30.73	-28.3	-15.8	-13.84
b1817	306	internal	True	-26.48	-23.7	-13.08	-11.6
b1817	316	internal	False	-25.62	-23.2	-13.52	-11.5
b1817	319	internal	False	-24.83	-22.6	-15.82	-14.0
b1817	334	internal	False	-25.42	-24.1	-17.61	-16.5
b1817	465	internal	True	-27.4	-24.7	-16.41	-14.7
b1817	483	internal	True	-27.35	-24.9	-14.86	-12.7
b1817	559	internal	False	-24.89	-23.0	-20.21	-18.87
b1817	586	internal	False	-20.75	-17.7	-10.29	-8.99
b1817	664	internal	False	-26.21	-25.3	-15.76	-14.4
b1817	675	internal	True	-27.75	-26.8	-14.43	-12.7
b1817	703	internal	False	-19.28	-16.6	-13.96	-13.4
b1817	720	internal	True	-21.74	-20.5	-14.12	-12.93
b1817	745	internal	False	-21.69	-19.2	-14.53	-12.5
b1817	801	internal	True	-27.44	-23.8	-19.82	-17.1
b1817	850	internal	False	-27.05	-25.0	-19.0	-16.9
b1817	883	internal	False	-32.33	-31.3	-18.63	-17.2
b1817	939	internal	True	-26.88	-25.4	-18.9	-17.6
b1817	942	internal	True	-25.75	-23.5	-16.84	-15.4
b1818	0	primary		-17.96	-15.9	-5.39	-4.0
b1818	57	internal	True	-24.6	-22.9	-14.85	-13.3
b1818	73	internal	False	-32.41	-30.8	-19.68	-18.6
b1818	135	internal	True	-35.01	-34.3	-22.07	-19.9
b1818	171	internal	True	-27.34	-24.1	-18.06	-15.9
b1818	189	internal	True	-30.29	-28.0	-19.29	-17.58
b1818	444	internal	True	-27.99	-26.1	-14.97	-13.62
b1818	507	internal	True	-28.63	-25.7	-21.06	-19.21
b1818	514	internal	False	-28.84	-26.2	-24.0	-22.61
b1818	538	internal	False	-31.77	-30.3	-22.81	-21.7
b1818	561	internal	True	-29.54	-27.5	-15.65	-13.37
b1818	580	internal	False	-33.21	-30.1	-19.43	-17.87
b1818	585	internal	True	-30.18	-26.8	-19.06	-17.07
b1818	597	internal	True	-33.26	-31.3	-21.74	-20.4
b1818	600	internal	True	-33.34	-31.3	-20.95	-19.8
b1818	618	internal	True	-30.23	-28.8	-21.47	-20.3
b1818	699	internal	True	-28.92	-28.1	-15.27	-14.5
b1819	0	primary		-18.22	-16.7	-7.54	-5.5
b1819	92	internal	False	-22.9	-20.7	-13.69	-12.61
b1819	108	internal	True	-24.7	-22.1	-13.39	-11.5
b1819	135	internal	True	-26.98	-24.9	-13.02	-11.5
b1819	283	internal	False	-42.02	-40.8	-26.45	-25.4
b1819	333	internal	True	-33.7	-31.9	-23.62	-22.4
b1819	417	internal	True	-35.42	-34.1	-16.88	-15.6
b1819	502	internal	False	-27.77	-26.4	-16.73	-15.0
b1819	537	internal	True	-27.68	-25.4	-16.51	-14.7
b1819	597	internal	True	-29.13	-27.4	-15.69	-13.9
b1819	625	internal	False	-29.37	-27.3	-22.91	-20.9
b1819	714	internal	True	-32.5	-31.2	-16.31	-15.3
b1819	753	internal	True	-25.87	-23.9	-16.87	-16.1
b1820	0	primary		-28.66	-26.3	-22.8	-21.6
b1820	75	internal	True	-22.27	-20.3	-15.72	-14.52
b1820	193	internal	False	-27.85	-24.8	-12.58	-10.1
b1820	212	internal	False	-26.49	-22.9	-10.65	-8.2
b1820	237	internal	True	-26.43	-23.2	-12.57	-10.6
b1820	307	internal	False	-21.51	-19.4	-12.8	-11.47
b1820	339	internal	True	-20.73	-18.6	-13.01	-10.79
b1820	355	internal	False	-27.81	-25.3	-19.69	-18.3
b1820	369	internal	True	-25.7	-23.7	-15.5	-13.5
b1821	0	primary		-25.15	-22.6	-17.85	-16.4
b1821	36	internal	True	-25.06	-22.7	-13.4	-11.5
b1821	42	internal	True	-21.09	-18.4	-9.66	-8.6
b1821	46	internal	False	-21.85	-19.1	-8.8	-6.4
b1821	168	internal	True	-32.05	-29.7	-21.69	-20.5
b1821	174	internal	True	-32.43	-30.6	-18.08	-17.3
b1821	200	internal	False	-39.78	-38.0	-27.11	-25.3
b1821	249	internal	True	-34.51	-32.4	-17.08	-14.97
b1821	277	internal	False	-27.33	-24.6	-20.07	-18.6
b1821	280	internal	False	-27.05	-25.1	-19.59	-18.54
b1821	286	internal	False	-28.52	-26.3	-19.64	-17.7
b1821	352	internal	False	-37.09	-35.5	-22.89	-22.0
b1821	357	internal	True	-41.48	-40.2	-20.76	-19.4
b1821	438	internal	True	-25.3	-23.8	-17.81	-15.9
b1821	453	internal	True	-25.63	-23.2	-16.41	-15.07
b1821	456	internal	True	-25.18	-23.1	-16.25	-15.07
b1822	0	primary		-19.92	-18.2	-12.31	-11.08
b1822	84	internal	True	-23.92	-23.0	-12.87	-11.2
b1822	100	internal	False	-27.37	-25.8	-17.0	-15.7
b1822	159	internal	True	-32.16	-30.1	-20.18	-18.6
b1822	162	internal	True	-31.77	-29.6	-19.12	-16.9
b1822	187	internal	False	-35.5	-34.4	-25.4	-23.8
b1822	214	internal	False	-30.98	-28.9	-22.39	-21.5
b1822	247	internal	False	-30.9	-28.9	-18.21	-16.24
b1822	313	internal	False	-31.74	-30.6	-16.8	-15.97
b1822	346	internal	False	-30.26	-28.4	-18.77	-17.4
b1822	444	internal	True	-16.71	-14.5	-10.26	-7.7
b1822	552	internal	True	-32.39	-29.1	-25.48	-23.9
b1822	577	internal	False	-22.35	-20.6	-14.39	-13.3
b1822	592	internal	False	-20.84	-18.4	-10.51	-8.5
b1822	601	internal	False	-21.83	-19.3	-10.32	-9.63
b1822	657	internal	True	-27.44	-24.6	-14.81	-13.8
b1822	673	internal	False	-32.89	-30.7	-18.1	-16.3
b1822	696	internal	True	-35.78	-34.4	-22.67	-21.5
b1823	0	primary		-15.08	-12.2	-9.33	-7.8
b1823	70	internal	False	-26.61	-24.1	-13.8	-11.7
b1823	82	internal	False	-30.51	-28.4	-16.53	-15.39
b1823	115	internal	False	-30.47	-29.2	-21.06	-20.2
b1824	0	primary		-19.44	-16.7	-13.07	-10.8
b1824	86	internal	False	-21.23	-18.6	-10.67	-8.6
b1824	94	internal	False	-20.15	-18.4	-13.18	-11.7
b1824	111	internal	True	-20.74	-18.5	-13.53	-11.9
